Entity,Code,Date,Daily new confirmed cases of COVID-19 per million people,Daily new confirmed cases of COVID-19 per million people Annotations
Algeria,DZA,2020-08-13,11.288,
Algeria,DZA,2020-08-14,11.129,
Algeria,DZA,2020-08-15,10.878,
Algeria,DZA,2020-08-16,10.695,
Algeria,DZA,2020-08-17,10.262,
Algeria,DZA,2020-08-18,10.08,
Algeria,DZA,2020-08-19,9.555,
Algeria,DZA,2020-08-20,9.19,
Algeria,DZA,2020-08-21,9.373,
Algeria,DZA,2020-08-22,9.327,
Algeria,DZA,2020-08-23,9.145,
Algeria,DZA,2020-08-24,8.939,
Algeria,DZA,2020-08-25,9.076,
Algeria,DZA,2020-08-26,8.438,
Algeria,DZA,2020-08-27,8.917,
Algeria,DZA,2020-08-28,9.053,
Algeria,DZA,2020-08-29,8.825,
Algeria,DZA,2020-08-30,8.643,
Algeria,DZA,2020-08-31,8.301,
Algeria,DZA,2020-09-01,7.936,
Algeria,DZA,2020-09-02,7.731,
Algeria,DZA,2020-09-03,7.411,
Algeria,DZA,2020-09-04,7.092,
Algeria,DZA,2020-09-05,6.933,
Algeria,DZA,2020-09-06,6.796,
Algeria,DZA,2020-09-07,6.682,
Algeria,DZA,2020-09-08,6.59,
Algeria,DZA,2020-09-09,6.499,
Algeria,DZA,2020-09-10,6.34,
Algeria,DZA,2020-09-11,6.203,
Algeria,DZA,2020-09-12,6.02,
Algeria,DZA,2020-09-13,5.815,
Algeria,DZA,2020-09-14,5.633,
Algeria,DZA,2020-09-15,5.519,
Andorra,AND,2020-03-03,12.942,
Andorra,AND,2020-03-14,12.942,
Andorra,AND,2020-03-16,38.827,
Andorra,AND,2020-03-17,116.482,
Andorra,AND,2020-03-18,0,
Andorra,AND,2020-03-19,504.756,
Andorra,AND,2020-03-20,284.734,
Andorra,AND,2020-03-21,0,
Andorra,AND,2020-03-22,168.252,
Andorra,AND,2020-03-23,323.562,
Andorra,AND,2020-03-24,258.849,
Andorra,AND,2020-03-25,401.217,
Andorra,AND,2020-03-26,310.619,
Andorra,AND,2020-03-27,465.929,
Andorra,AND,2020-03-28,556.526,
Andorra,AND,2020-03-29,530.641,
Andorra,AND,2020-03-30,336.504,
Andorra,AND,2020-03-31,465.929,
Andorra,AND,2020-04-01,77.655,
Andorra,AND,2020-04-02,181.195,
Andorra,AND,2020-04-03,491.814,
Andorra,AND,2020-04-04,142.367,
Andorra,AND,2020-04-05,349.447,
Andorra,AND,2020-04-06,452.986,
Andorra,AND,2020-04-07,323.562,
Andorra,AND,2020-04-08,245.907,
Andorra,AND,2020-04-09,245.907,
Andorra,AND,2020-04-10,245.907,
Andorra,AND,2020-04-11,232.964,
Andorra,AND,2020-04-12,271.792,
Andorra,AND,2020-04-13,207.08,
Andorra,AND,2020-04-14,103.54,
Andorra,AND,2020-04-15,168.252,
Andorra,AND,2020-04-16,181.195,
Andorra,AND,2020-04-17,116.482,
Andorra,AND,2020-04-18,181.195,
Andorra,AND,2020-04-19,103.54,
Andorra,AND,2020-04-20,116.482,
Andorra,AND,2020-04-21,51.77,
Andorra,AND,2020-04-22,0,
Andorra,AND,2020-04-23,77.655,
Andorra,AND,2020-04-24,12.942,
Andorra,AND,2020-04-25,90.597,
Andorra,AND,2020-04-26,25.885,
Andorra,AND,2020-04-27,90.597,
Andorra,AND,2020-04-28,38.827,
Andorra,AND,2020-04-29,0,
Andorra,AND,2020-04-30,0,
Andorra,AND,2020-05-01,25.885,
Andorra,AND,2020-05-02,12.942,
Andorra,AND,2020-05-03,12.942,
Andorra,AND,2020-05-04,12.942,
Andorra,AND,2020-05-05,25.885,
Andorra,AND,2020-05-06,12.942,
Andorra,AND,2020-05-07,0,
Andorra,AND,2020-05-08,12.942,
Andorra,AND,2020-05-09,0,
Andorra,AND,2020-05-10,25.885,
Andorra,AND,2020-05-11,12.942,
Andorra,AND,2020-05-12,12.942,
Andorra,AND,2020-05-13,25.885,
Andorra,AND,2020-05-14,25.885,
Andorra,AND,2020-05-15,12.942,
Andorra,AND,2020-05-16,0,
Andorra,AND,2020-05-17,0,
Andorra,AND,2020-05-18,0,
Andorra,AND,2020-05-19,0,
Andorra,AND,2020-05-20,0,
Andorra,AND,2020-05-21,12.942,
Andorra,AND,2020-05-22,0,
Andorra,AND,2020-05-23,0,
Andorra,AND,2020-05-24,0,
Andorra,AND,2020-05-25,12.942,
Andorra,AND,2020-05-26,0,
Andorra,AND,2020-05-27,0,
Andorra,AND,2020-05-28,0,
Andorra,AND,2020-05-29,0,
Andorra,AND,2020-05-30,12.942,
Andorra,AND,2020-05-31,0,
Andorra,AND,2020-06-01,0,
Andorra,AND,2020-06-02,12.942,
Andorra,AND,2020-06-03,1022.455,
Andorra,AND,2020-06-04,90.597,
Andorra,AND,2020-06-05,12.942,
Andorra,AND,2020-06-06,0,
Andorra,AND,2020-06-07,0,
Andorra,AND,2020-06-08,0,
Andorra,AND,2020-06-09,0,
Andorra,AND,2020-06-10,0,
Andorra,AND,2020-06-11,0,
Andorra,AND,2020-06-12,0,
Andorra,AND,2020-06-13,12.942,
Andorra,AND,2020-06-14,0,
Andorra,AND,2020-06-15,0,
Andorra,AND,2020-06-16,0,
Andorra,AND,2020-06-17,12.942,
Andorra,AND,2020-06-18,0,
Andorra,AND,2020-06-19,12.942,
Andorra,AND,2020-06-20,0,
Andorra,AND,2020-06-21,0,
Andorra,AND,2020-06-22,0,
Andorra,AND,2020-06-23,0,
Andorra,AND,2020-06-24,0,
Andorra,AND,2020-06-25,0,
Andorra,AND,2020-06-26,0,
Andorra,AND,2020-06-27,0,
Andorra,AND,2020-06-28,0,
Andorra,AND,2020-06-29,0,
Andorra,AND,2020-06-30,0,
Andorra,AND,2020-07-01,0,
Andorra,AND,2020-07-02,0,
Andorra,AND,2020-07-03,0,
Andorra,AND,2020-07-04,0,
Andorra,AND,2020-07-05,0,
Andorra,AND,2020-07-06,0,
Andorra,AND,2020-07-07,0,
Andorra,AND,2020-07-08,0,
Andorra,AND,2020-07-09,0,
Andorra,AND,2020-07-10,0,
Andorra,AND,2020-07-11,0,
Andorra,AND,2020-07-12,0,
Andorra,AND,2020-07-13,0,
Andorra,AND,2020-07-14,38.827,
Andorra,AND,2020-07-15,38.827,
Andorra,AND,2020-07-16,12.942,
Andorra,AND,2020-07-17,194.137,
Andorra,AND,2020-07-18,38.827,
Andorra,AND,2020-07-19,0,
Andorra,AND,2020-07-20,0,
Andorra,AND,2020-07-21,51.77,
Andorra,AND,2020-07-22,0,
Andorra,AND,2020-07-23,64.712,
Andorra,AND,2020-07-24,0,
Andorra,AND,2020-07-25,0,
Andorra,AND,2020-07-26,103.54,
Andorra,AND,2020-07-27,0,
Andorra,AND,2020-07-28,129.425,
Andorra,AND,2020-07-29,0,
Andorra,AND,2020-07-30,142.367,
Andorra,AND,2020-07-31,51.77,
Andorra,AND,2020-08-01,38.827,
Andorra,AND,2020-08-02,0,
Andorra,AND,2020-08-03,0,
Andorra,AND,2020-08-04,155.31,
Andorra,AND,2020-08-05,25.885,
Andorra,AND,2020-08-06,0,
Andorra,AND,2020-08-07,64.712,
Andorra,AND,2020-08-08,142.367,
Andorra,AND,2020-08-09,12.942,
Andorra,AND,2020-08-10,0,
Andorra,AND,2020-08-11,90.597,
Andorra,AND,2020-08-12,0,
Andorra,AND,2020-08-13,181.195,
Andorra,AND,2020-08-14,51.77,
Andorra,AND,2020-08-15,103.54,
Andorra,AND,2020-08-16,0,
Andorra,AND,2020-08-17,0,
Andorra,AND,2020-08-18,207.08,
Andorra,AND,2020-08-19,0,
Andorra,AND,2020-08-20,245.907,
Andorra,AND,2020-08-21,0,
Andorra,AND,2020-08-22,271.792,
Andorra,AND,2020-08-23,0,
Andorra,AND,2020-08-24,0,
Andorra,AND,2020-08-25,194.137,
Andorra,AND,2020-08-26,0,
Andorra,AND,2020-08-27,491.814,
Andorra,AND,2020-08-28,0,
Andorra,AND,2020-08-29,336.504,
Andorra,AND,2020-08-30,0,
Andorra,AND,2020-08-31,0,
Andorra,AND,2020-09-01,673.008,
Andorra,AND,2020-09-02,103.54,
Andorra,AND,2020-09-03,194.137,
Andorra,AND,2020-09-04,0,
Andorra,AND,2020-09-05,207.08,
Andorra,AND,2020-09-06,0,
Andorra,AND,2020-09-07,0,
Andorra,AND,2020-09-08,595.354,
Andorra,AND,2020-09-09,0,
Andorra,AND,2020-09-10,517.699,
Andorra,AND,2020-09-11,0,
Andorra,AND,2020-09-12,556.526,
Andorra,AND,2020-09-13,0,
Andorra,AND,2020-09-14,0,
Andorra,AND,2020-09-15,1216.592,
Angola,AGO,2020-03-22,0.061,
Angola,AGO,2020-03-23,0,
Angola,AGO,2020-03-24,0,
Angola,AGO,2020-03-25,0,
Angola,AGO,2020-03-26,0,
Angola,AGO,2020-03-27,0.03,
Angola,AGO,2020-03-28,0.03,
Angola,AGO,2020-03-29,0,
Angola,AGO,2020-03-30,0.091,
Angola,AGO,2020-03-31,0,
Angola,AGO,2020-04-01,0,
Angola,AGO,2020-04-02,0.03,
Angola,AGO,2020-04-03,0,
Angola,AGO,2020-04-04,0,
Angola,AGO,2020-04-05,0.061,
Angola,AGO,2020-04-06,0.122,
Angola,AGO,2020-04-07,0.061,
Angola,AGO,2020-04-08,0.03,
Angola,AGO,2020-04-09,0.061,
Angola,AGO,2020-04-10,0,
Angola,AGO,2020-04-11,0,
Angola,AGO,2020-04-12,0,
Angola,AGO,2020-04-13,0,
Angola,AGO,2020-04-14,0,
Angola,AGO,2020-04-15,0,
Angola,AGO,2020-04-16,0,
Angola,AGO,2020-04-17,0,
Angola,AGO,2020-04-18,0,
Angola,AGO,2020-04-19,0.152,
Angola,AGO,2020-04-20,0,
Angola,AGO,2020-04-21,0,
Angola,AGO,2020-04-22,0,
Angola,AGO,2020-04-23,0,
Angola,AGO,2020-04-24,0.03,
Angola,AGO,2020-04-25,0,
Angola,AGO,2020-04-26,0,
Angola,AGO,2020-04-27,0.03,
Angola,AGO,2020-04-28,0.03,
Angola,AGO,2020-04-29,0,
Angola,AGO,2020-04-30,0,
Angola,AGO,2020-05-01,0,
Angola,AGO,2020-05-02,0.061,
Angola,AGO,2020-05-03,0.183,
Angola,AGO,2020-05-04,0,
Angola,AGO,2020-05-05,0,
Angola,AGO,2020-05-06,0.03,
Angola,AGO,2020-05-07,0,
Angola,AGO,2020-05-08,0,
Angola,AGO,2020-05-09,0.213,
Angola,AGO,2020-05-10,0,
Angola,AGO,2020-05-11,0.061,
Angola,AGO,2020-05-12,0,
Angola,AGO,2020-05-13,0,
Angola,AGO,2020-05-14,0,
Angola,AGO,2020-05-15,0.091,
Angola,AGO,2020-05-16,0,
Angola,AGO,2020-05-17,0,
Angola,AGO,2020-05-18,0,
Angola,AGO,2020-05-19,0,
Angola,AGO,2020-05-20,0.061,
Angola,AGO,2020-05-21,0.061,
Angola,AGO,2020-05-22,0.183,
Angola,AGO,2020-05-23,0.061,
Angola,AGO,2020-05-24,0,
Angola,AGO,2020-05-25,0.274,
Angola,AGO,2020-05-26,0,
Angola,AGO,2020-05-27,0.061,
Angola,AGO,2020-05-28,0,
Angola,AGO,2020-05-29,0.061,
Angola,AGO,2020-05-30,0.122,
Angola,AGO,2020-05-31,0.213,
Angola,AGO,2020-06-01,0.061,
Angola,AGO,2020-06-02,0,
Angola,AGO,2020-06-03,0,
Angola,AGO,2020-06-04,0,
Angola,AGO,2020-06-05,0,
Angola,AGO,2020-06-06,0,
Angola,AGO,2020-06-07,0,
Angola,AGO,2020-06-08,0.152,
Angola,AGO,2020-06-09,0.03,
Angola,AGO,2020-06-10,0.122,
Angola,AGO,2020-06-11,0.517,
Angola,AGO,2020-06-12,0.152,
Angola,AGO,2020-06-13,0.365,
Angola,AGO,2020-06-14,0.243,
Angola,AGO,2020-06-15,0.061,
Angola,AGO,2020-06-16,0.061,
Angola,AGO,2020-06-17,0,
Angola,AGO,2020-06-18,0.396,
Angola,AGO,2020-06-19,0,
Angola,AGO,2020-06-20,0.335,
Angola,AGO,2020-06-21,0.183,
Angola,AGO,2020-06-22,0.122,
Angola,AGO,2020-06-23,0.213,
Angola,AGO,2020-06-24,0.091,
Angola,AGO,2020-06-25,0.091,
Angola,AGO,2020-06-26,0.243,
Angola,AGO,2020-06-27,0.456,
Angola,AGO,2020-06-28,0.974,
Angola,AGO,2020-06-29,0.7,
Angola,AGO,2020-06-30,0.274,
Angola,AGO,2020-07-01,0.243,
Angola,AGO,2020-07-02,0.213,
Angola,AGO,2020-07-03,0.73,
Angola,AGO,2020-07-04,0.396,
Angola,AGO,2020-07-05,0.548,
Angola,AGO,2020-07-06,0,
Angola,AGO,2020-07-07,0.213,
Angola,AGO,2020-07-08,0,
Angola,AGO,2020-07-09,1.004,
Angola,AGO,2020-07-10,0.304,
Angola,AGO,2020-07-11,1.886,
Angola,AGO,2020-07-12,0.761,
Angola,AGO,2020-07-13,0.7,
Angola,AGO,2020-07-14,0,
Angola,AGO,2020-07-15,0.578,
Angola,AGO,2020-07-16,1.552,
Angola,AGO,2020-07-17,0.943,
Angola,AGO,2020-07-18,0.943,
Angola,AGO,2020-07-19,1.491,
Angola,AGO,2020-07-20,0.548,
Angola,AGO,2020-07-21,1.339,
Angola,AGO,2020-07-22,0,
Angola,AGO,2020-07-23,0.913,
Angola,AGO,2020-07-24,1.004,
Angola,AGO,2020-07-25,1.187,
Angola,AGO,2020-07-26,0.882,
Angola,AGO,2020-07-27,1.521,
Angola,AGO,2020-07-28,0.061,
Angola,AGO,2020-07-29,0.548,
Angola,AGO,2020-07-30,1.521,
Angola,AGO,2020-07-31,2.373,
Angola,AGO,2020-08-01,0.943,
Angola,AGO,2020-08-02,0.152,
Angola,AGO,2020-08-03,1.034,
Angola,AGO,2020-08-04,0.487,
Angola,AGO,2020-08-05,0,
Angola,AGO,2020-08-06,5.477,
Angola,AGO,2020-08-07,1.552,
Angola,AGO,2020-08-08,2.678,
Angola,AGO,2020-08-09,0,
Angola,AGO,2020-08-10,2.708,
Angola,AGO,2020-08-11,3.043,
Angola,AGO,2020-08-12,0.213,
Angola,AGO,2020-08-13,1.704,
Angola,AGO,2020-08-14,0.822,
Angola,AGO,2020-08-15,1.613,
Angola,AGO,2020-08-16,1.126,
Angola,AGO,2020-08-17,0.822,
Angola,AGO,2020-08-18,0.822,
Angola,AGO,2020-08-19,1.826,
Angola,AGO,2020-08-20,0,
Angola,AGO,2020-08-21,1.491,
Angola,AGO,2020-08-22,0.882,
Angola,AGO,2020-08-23,0.73,
Angola,AGO,2020-08-24,3.134,
Angola,AGO,2020-08-25,1.552,
Angola,AGO,2020-08-26,1.856,
Angola,AGO,2020-08-27,1.491,
Angola,AGO,2020-08-28,2.525,
Angola,AGO,2020-08-29,1.704,
Angola,AGO,2020-08-30,2.434,
Angola,AGO,2020-08-31,2.221,
Angola,AGO,2020-09-01,0,
Angola,AGO,2020-09-02,0.913,
Angola,AGO,2020-09-03,2.282,
Angola,AGO,2020-09-04,1.46,
Angola,AGO,2020-09-05,0.852,
Angola,AGO,2020-09-06,2.16,
Angola,AGO,2020-09-07,1.795,
Angola,AGO,2020-09-08,0.913,
Angola,AGO,2020-09-09,0.487,
Angola,AGO,2020-09-10,1.582,
Angola,AGO,2020-09-11,1.795,
Angola,AGO,2020-09-12,3.803,
Angola,AGO,2020-09-13,1.886,
Angola,AGO,2020-09-14,1.704,
Angola,AGO,2020-09-15,1.613,
Anguilla,AIA,2020-03-27,133.316,
Anguilla,AIA,2020-03-28,0,
Anguilla,AIA,2020-03-29,0,
Anguilla,AIA,2020-03-30,0,
Anguilla,AIA,2020-03-31,0,
Anguilla,AIA,2020-04-01,0,
Anguilla,AIA,2020-04-02,0,
Anguilla,AIA,2020-04-03,66.658,
Anguilla,AIA,2020-04-04,0,
Anguilla,AIA,2020-04-05,0,
Anguilla,AIA,2020-04-06,0,
Anguilla,AIA,2020-04-07,0,
Anguilla,AIA,2020-04-08,0,
Anguilla,AIA,2020-04-09,0,
Anguilla,AIA,2020-04-10,0,
Anguilla,AIA,2020-04-11,0,
Anguilla,AIA,2020-04-12,0,
Anguilla,AIA,2020-04-13,0,
Anguilla,AIA,2020-04-14,0,
Anguilla,AIA,2020-04-15,0,
Anguilla,AIA,2020-04-16,0,
Anguilla,AIA,2020-04-17,0,
Anguilla,AIA,2020-04-18,0,
Anguilla,AIA,2020-04-19,0,
Anguilla,AIA,2020-04-20,0,
Anguilla,AIA,2020-04-21,0,
Anguilla,AIA,2020-04-22,0,
Anguilla,AIA,2020-04-23,0,
Anguilla,AIA,2020-04-24,0,
Anguilla,AIA,2020-04-25,0,
Anguilla,AIA,2020-04-26,0,
Anguilla,AIA,2020-04-27,0,
Anguilla,AIA,2020-04-28,0,
Anguilla,AIA,2020-04-29,0,
Anguilla,AIA,2020-04-30,0,
Anguilla,AIA,2020-05-01,0,
Anguilla,AIA,2020-05-02,0,
Anguilla,AIA,2020-05-03,0,
Anguilla,AIA,2020-05-04,0,
Anguilla,AIA,2020-05-05,0,
Anguilla,AIA,2020-05-06,0,
Anguilla,AIA,2020-05-07,0,
Anguilla,AIA,2020-05-08,0,
Anguilla,AIA,2020-05-09,0,
Anguilla,AIA,2020-05-10,0,
Anguilla,AIA,2020-05-11,0,
Anguilla,AIA,2020-05-12,0,
Anguilla,AIA,2020-05-13,0,
Anguilla,AIA,2020-05-14,0,
Anguilla,AIA,2020-05-15,0,
Anguilla,AIA,2020-05-16,0,
Anguilla,AIA,2020-05-17,0,
Anguilla,AIA,2020-05-18,0,
Anguilla,AIA,2020-05-19,0,
Anguilla,AIA,2020-05-20,0,
Anguilla,AIA,2020-05-21,0,
Anguilla,AIA,2020-05-22,0,
Anguilla,AIA,2020-05-23,0,
Anguilla,AIA,2020-05-24,0,
Anguilla,AIA,2020-05-25,0,
Anguilla,AIA,2020-05-26,0,
Anguilla,AIA,2020-05-27,0,
Anguilla,AIA,2020-05-28,0,
Anguilla,AIA,2020-05-29,0,
Anguilla,AIA,2020-05-30,0,
Anguilla,AIA,2020-05-31,0,
Anguilla,AIA,2020-06-01,0,
Anguilla,AIA,2020-06-02,0,
Anguilla,AIA,2020-06-03,0,
Anguilla,AIA,2020-06-04,0,
Anguilla,AIA,2020-06-05,0,
Anguilla,AIA,2020-06-06,0,
Anguilla,AIA,2020-06-07,0,
Anguilla,AIA,2020-06-08,0,
Anguilla,AIA,2020-06-09,0,
Anguilla,AIA,2020-06-10,0,
Anguilla,AIA,2020-06-11,0,
Anguilla,AIA,2020-06-12,0,
Anguilla,AIA,2020-06-13,0,
Anguilla,AIA,2020-06-14,0,
Anguilla,AIA,2020-06-15,0,
Anguilla,AIA,2020-06-16,0,
Anguilla,AIA,2020-06-17,0,
Anguilla,AIA,2020-06-18,0,
Anguilla,AIA,2020-06-19,0,
Anguilla,AIA,2020-06-20,0,
Anguilla,AIA,2020-06-21,0,
Anguilla,AIA,2020-06-22,0,
Anguilla,AIA,2020-06-23,0,
Anguilla,AIA,2020-06-24,0,
Anguilla,AIA,2020-06-25,0,
Anguilla,AIA,2020-06-26,0,
Anguilla,AIA,2020-06-27,0,
Anguilla,AIA,2020-06-28,0,
Anguilla,AIA,2020-06-29,0,
Anguilla,AIA,2020-06-30,0,
Anguilla,AIA,2020-07-01,0,
Anguilla,AIA,2020-07-02,0,
Anguilla,AIA,2020-07-03,0,
Anguilla,AIA,2020-07-04,0,
Anguilla,AIA,2020-07-05,0,
Anguilla,AIA,2020-07-06,0,
Anguilla,AIA,2020-07-07,0,
Anguilla,AIA,2020-07-08,0,
Anguilla,AIA,2020-07-09,0,
Anguilla,AIA,2020-07-10,0,
Anguilla,AIA,2020-07-11,0,
Anguilla,AIA,2020-07-12,0,
Anguilla,AIA,2020-07-13,0,
Anguilla,AIA,2020-07-14,0,
Anguilla,AIA,2020-07-15,0,
Anguilla,AIA,2020-07-16,0,
Anguilla,AIA,2020-07-17,0,
Anguilla,AIA,2020-07-18,0,
Anguilla,AIA,2020-07-19,0,
Anguilla,AIA,2020-07-20,0,
Anguilla,AIA,2020-07-21,0,
Anguilla,AIA,2020-07-22,0,
Anguilla,AIA,2020-07-23,0,
Anguilla,AIA,2020-07-24,0,
Anguilla,AIA,2020-07-25,0,
Anguilla,AIA,2020-07-26,0,
Anguilla,AIA,2020-07-27,0,
Anguilla,AIA,2020-07-28,0,
Anguilla,AIA,2020-07-29,0,
Anguilla,AIA,2020-07-30,0,
Anguilla,AIA,2020-07-31,0,
Anguilla,AIA,2020-08-01,0,
Anguilla,AIA,2020-08-02,0,
Anguilla,AIA,2020-08-03,0,
Anguilla,AIA,2020-08-04,0,
Anguilla,AIA,2020-08-05,0,
Anguilla,AIA,2020-08-06,0,
Anguilla,AIA,2020-08-07,0,
Anguilla,AIA,2020-08-08,0,
Anguilla,AIA,2020-08-09,0,
Anguilla,AIA,2020-08-10,0,
Anguilla,AIA,2020-08-11,0,
Anguilla,AIA,2020-08-12,0,
Anguilla,AIA,2020-08-13,0,
Anguilla,AIA,2020-08-14,0,
Anguilla,AIA,2020-08-15,0,
Anguilla,AIA,2020-08-16,0,
Anguilla,AIA,2020-08-17,0,
Anguilla,AIA,2020-08-18,0,
Anguilla,AIA,2020-08-19,0,
Anguilla,AIA,2020-08-20,0,
Anguilla,AIA,2020-08-21,0,
Anguilla,AIA,2020-08-22,0,
Anguilla,AIA,2020-08-23,0,
Anguilla,AIA,2020-08-24,0,
Anguilla,AIA,2020-08-25,0,
Anguilla,AIA,2020-08-26,0,
Anguilla,AIA,2020-08-27,0,
Anguilla,AIA,2020-08-28,0,
Anguilla,AIA,2020-08-29,0,
Anguilla,AIA,2020-08-30,0,
Anguilla,AIA,2020-08-31,0,
Anguilla,AIA,2020-09-01,0,
Anguilla,AIA,2020-09-02,0,
Anguilla,AIA,2020-09-03,0,
Anguilla,AIA,2020-09-04,0,
Anguilla,AIA,2020-09-05,0,
Anguilla,AIA,2020-09-06,0,
Anguilla,AIA,2020-09-07,0,
Anguilla,AIA,2020-09-08,0,
Anguilla,AIA,2020-09-09,0,
Anguilla,AIA,2020-09-10,0,
Anguilla,AIA,2020-09-11,0,
Anguilla,AIA,2020-09-12,0,
Anguilla,AIA,2020-09-13,0,
Anguilla,AIA,2020-09-14,0,
Anguilla,AIA,2020-09-15,0,
Antigua and Barbuda,ATG,2020-03-15,10.212,
Antigua and Barbuda,ATG,2020-03-21,0,
Antigua and Barbuda,ATG,2020-03-22,0,
Antigua and Barbuda,ATG,2020-03-23,0,
Antigua and Barbuda,ATG,2020-03-24,0,
Antigua and Barbuda,ATG,2020-03-25,20.423,
Antigua and Barbuda,ATG,2020-03-26,0,
Antigua and Barbuda,ATG,2020-03-27,40.846,
Antigua and Barbuda,ATG,2020-03-28,0,
Antigua and Barbuda,ATG,2020-03-29,0,
Antigua and Barbuda,ATG,2020-03-30,0,
Antigua and Barbuda,ATG,2020-03-31,0,
Antigua and Barbuda,ATG,2020-04-01,0,
Antigua and Barbuda,ATG,2020-04-02,0,
Antigua and Barbuda,ATG,2020-04-03,20.423,
Antigua and Barbuda,ATG,2020-04-04,61.27,
Antigua and Barbuda,ATG,2020-04-05,0,
Antigua and Barbuda,ATG,2020-04-06,0,
Antigua and Barbuda,ATG,2020-04-07,0,
Antigua and Barbuda,ATG,2020-04-08,0,
Antigua and Barbuda,ATG,2020-04-09,0,
Antigua and Barbuda,ATG,2020-04-10,40.846,
Antigua and Barbuda,ATG,2020-04-11,20.423,
Antigua and Barbuda,ATG,2020-04-12,0,
Antigua and Barbuda,ATG,2020-04-13,0,
Antigua and Barbuda,ATG,2020-04-14,20.423,
Antigua and Barbuda,ATG,2020-04-15,0,
Antigua and Barbuda,ATG,2020-04-16,0,
Antigua and Barbuda,ATG,2020-04-17,0,
Antigua and Barbuda,ATG,2020-04-18,0,
Antigua and Barbuda,ATG,2020-04-19,0,
Antigua and Barbuda,ATG,2020-04-20,0,
Antigua and Barbuda,ATG,2020-04-21,0,
Antigua and Barbuda,ATG,2020-04-22,10.212,
Antigua and Barbuda,ATG,2020-04-23,0,
Antigua and Barbuda,ATG,2020-04-24,0,
Antigua and Barbuda,ATG,2020-04-25,0,
Antigua and Barbuda,ATG,2020-04-26,0,
Antigua and Barbuda,ATG,2020-04-27,0,
Antigua and Barbuda,ATG,2020-04-28,0,
Antigua and Barbuda,ATG,2020-04-29,0,
Antigua and Barbuda,ATG,2020-04-30,0,
Antigua and Barbuda,ATG,2020-05-01,0,
Antigua and Barbuda,ATG,2020-05-02,10.212,
Antigua and Barbuda,ATG,2020-05-03,0,
Antigua and Barbuda,ATG,2020-05-04,0,
Antigua and Barbuda,ATG,2020-05-05,0,
Antigua and Barbuda,ATG,2020-05-06,0,
Antigua and Barbuda,ATG,2020-05-07,0,
Antigua and Barbuda,ATG,2020-05-08,0,
Antigua and Barbuda,ATG,2020-05-09,0,
Antigua and Barbuda,ATG,2020-05-10,0,
Antigua and Barbuda,ATG,2020-05-11,0,
Antigua and Barbuda,ATG,2020-05-12,0,
Antigua and Barbuda,ATG,2020-05-13,0,
Antigua and Barbuda,ATG,2020-05-14,0,
Antigua and Barbuda,ATG,2020-05-15,0,
Antigua and Barbuda,ATG,2020-05-16,0,
Antigua and Barbuda,ATG,2020-05-17,0,
Antigua and Barbuda,ATG,2020-05-18,0,
Antigua and Barbuda,ATG,2020-05-19,0,
Antigua and Barbuda,ATG,2020-05-20,0,
Antigua and Barbuda,ATG,2020-05-21,0,
Antigua and Barbuda,ATG,2020-05-22,0,
Antigua and Barbuda,ATG,2020-05-23,0,
Antigua and Barbuda,ATG,2020-05-24,0,
Antigua and Barbuda,ATG,2020-05-25,0,
Antigua and Barbuda,ATG,2020-05-26,0,
Antigua and Barbuda,ATG,2020-05-27,0,
Antigua and Barbuda,ATG,2020-05-28,0,
Antigua and Barbuda,ATG,2020-05-29,0,
Antigua and Barbuda,ATG,2020-05-30,0,
Antigua and Barbuda,ATG,2020-05-31,0,
Antigua and Barbuda,ATG,2020-06-01,0,
Antigua and Barbuda,ATG,2020-06-02,0,
Antigua and Barbuda,ATG,2020-06-03,0,
Antigua and Barbuda,ATG,2020-06-04,10.212,
Antigua and Barbuda,ATG,2020-06-05,0,
Antigua and Barbuda,ATG,2020-06-06,0,
Antigua and Barbuda,ATG,2020-06-07,0,
Antigua and Barbuda,ATG,2020-06-08,0,
Antigua and Barbuda,ATG,2020-06-09,0,
Antigua and Barbuda,ATG,2020-06-10,0,
Antigua and Barbuda,ATG,2020-06-11,0,
Antigua and Barbuda,ATG,2020-06-12,0,
Antigua and Barbuda,ATG,2020-06-13,0,
Antigua and Barbuda,ATG,2020-06-14,0,
Antigua and Barbuda,ATG,2020-06-15,0,
Antigua and Barbuda,ATG,2020-06-16,0,
Antigua and Barbuda,ATG,2020-06-17,0,
Antigua and Barbuda,ATG,2020-06-18,0,
Antigua and Barbuda,ATG,2020-06-19,0,
Antigua and Barbuda,ATG,2020-06-20,0,
Antigua and Barbuda,ATG,2020-06-21,0,
Antigua and Barbuda,ATG,2020-06-22,0,
Antigua and Barbuda,ATG,2020-06-23,0,
Antigua and Barbuda,ATG,2020-06-24,0,
Antigua and Barbuda,ATG,2020-06-25,398.252,
Antigua and Barbuda,ATG,2020-06-26,0,
Antigua and Barbuda,ATG,2020-06-27,0,
Antigua and Barbuda,ATG,2020-06-28,0,
Antigua and Barbuda,ATG,2020-06-29,0,
Antigua and Barbuda,ATG,2020-06-30,10.212,
Antigua and Barbuda,ATG,2020-07-01,0,
Antigua and Barbuda,ATG,2020-07-02,0,
Antigua and Barbuda,ATG,2020-07-03,20.423,
Antigua and Barbuda,ATG,2020-07-04,0,
Antigua and Barbuda,ATG,2020-07-05,0,
Antigua and Barbuda,ATG,2020-07-06,0,
